# 
#  Image file: frame00109.jpg
#  Applied threshold: 500
#  Algorithm used: fill2                 
#  Particle count: 25
#  Location (x,y), max luminance, and mass:
# 
 25	 27	765	  1	
 29	369	765	  1	
 35	 89	765	  1	
 38	305	765	  1	
113	136	765	  1	
167	378	765	  1	
170	194	765	  1	
254	223	765	  1	
287	 34	765	  1	
287	 42	765	  1	
296	400	765	  1	
303	248	765	  1	
304	273	765	  1	
356	431	765	  1	
422	195	765	  1	
426	337	765	  1	
480	219	765	  1	
503	405	765	  1	
513	 35	765	  1	
523	349	765	  1	
544	346	765	  1	
566	223	765	  1	
588	415	765	  1	
600	313	765	  1	
633	 36	765	  1	
