# 
#  Image file: frame00101.jpg
#  Applied threshold: 500
#  Algorithm used: fill2                 
#  Particle count: 25
#  Location (x,y), max luminance, and mass:
# 
 19	 87	765	  1	
 29	369	765	  1	
 32	 29	765	  1	
 64	305	765	  1	
130	133	765	  1	
173	380	765	  1	
180	194	765	  1	
254	223	765	  1	
280	 37	765	  1	
281	255	765	  1	
297	235	765	  1	
374	432	765	  1	
390	324	765	  1	
405	175	765	  1	
428	335	765	  1	
432	478	765	  1	
488	201	765	  1	
493	405	765	  1	
519	 46	765	  1	
525	343	765	  1	
550	349	765	  1	
551	224	765	  1	
592	320	765	  1	
610	249	765	  1	
626	 20	765	  1	
