# 
#  Image file: frame00007.jpg
#  Applied threshold: 500
#  Algorithm used: fill2                 
#  Particle count: 38
#  Location (x,y), max luminance, and mass:
# 
 15	349	765	  1	
 73	259	765	  1	
 81	307	765	  1	
 94	408	765	  1	
113	386	765	  1	
137	437	765	  1	
145	126	765	  1	
182	205	765	  1	
251	420	765	  1	
254	223	765	  1	
255	433	765	  1	
256	431	765	  1	
261	423	765	  1	
343	375	765	  1	
349	438	765	  1	
381	215	765	  1	
384	181	765	  1	
390	324	765	  1	
403	353	765	  1	
403	361	765	  1	
407	378	765	  1	
417	202	765	  1	
432	384	765	  1	
442	417	765	  1	
446	182	765	  1	
478	292	765	  1	
478	300	765	  1	
488	293	765	  1	
518	337	765	  1	
527	249	765	  1	
544	 73	765	  1	
559	 47	765	  1	
560	 45	765	  1	
571	 50	765	  1	
580	427	765	  1	
590	365	765	  1	
592	186	765	  1	
608	349	765	  1	
