# 
#  Image file: frame00020.jpg
#  Applied threshold: 500
#  Algorithm used: fill2                 
#  Particle count: 25
#  Location (x,y), max luminance, and mass:
# 
 14	273	710	  5	
 29	369	536	  1	
 68	476	533	  1	
 75	311	764	  5	
115	292	527	  1	
154	359	572	  1	
183	234	611	  3	
214	231	764	  4	
254	223	638	  1	
297	327	764	  3	
304	329	554	  1	
314	478	569	  3	
390	324	557	  1	
453	359	575	  5	
456	122	765	  5	
472	182	764	  5	
492	196	764	  5	
510	 51	764	  3	
520	395	584	  3	
520	461	764	  8	
565	283	764	  5	
579	473	765	  3	
588	415	503	  1	
608	 26	765	  3	
621	 80	764	  2	
