# 
#  Image file: frame00027.jpg
#  Applied threshold: 500
#  Algorithm used: fill2                 
#  Particle count: 20
#  Location (x,y), max luminance, and mass:
# 
  3	287	764	  3	
 28	227	521	  2	
 59	339	551	  3	
 68	476	518	  1	
 77	308	524	  2	
171	242	620	  3	
226	221	764	  3	
254	223	617	  1	
277	327	764	  3	
390	324	536	  1	
451	363	764	  5	
453	181	764	  3	
456	122	765	  2	
490	187	764	  4	
515	 61	674	  4	
525	461	593	  4	
536	397	545	  2	
556	273	764	 10	
598	 97	764	  6	
626	 29	765	  4	
