# 
#  Image file: frame00001.jpg
#  Applied threshold: 500
#  Algorithm used: fill2                 
#  Particle count: 24
#  Location (x,y), max luminance, and mass:
# 
  1	256	680	  7	
 23	355	725	  3	
 29	369	593	  1	
 41	268	764	  3	
 58	219	764	  7	
 68	476	572	  1	
118	434	674	  5	
170	227	665	  3	
206	211	764	  4	
254	223	665	  1	
287	463	764	  3	
390	324	587	  1	
431	348	764	  5	
441	128	737	  9	
479	178	761	  4	
499	215	764	  3	
507	336	503	  1	
526	455	719	  4	
549	 37	764	  3	
560	472	765	  5	
607	 69	764	  3	
619	299	689	  4	
627	142	764	  3	
639	 55	614	  2	
