# 
#  Image file: frame00018.jpg
#  Applied threshold: 500
#  Algorithm used: fill2                 
#  Particle count: 22
#  Location (x,y), max luminance, and mass:
# 
  5	271	653	  3	
 29	369	518	  1	
 37	352	503	  1	
 50	215	557	  1	
 77	308	617	  3	
115	292	545	  1	
181	242	698	  3	
215	235	764	  3	
254	223	662	  1	
304	329	578	  1	
307	331	764	  2	
313	466	731	  6	
390	324	617	  1	
445	351	596	  3	
453	122	764	  4	
468	176	764	  3	
486	206	764	  5	
513	 64	722	  3	
523	459	764	  4	
571	284	765	  3	
612	 34	764	  2	
629	 79	764	  4	
