# 
#  Image file: frame00009.jpg
#  Applied threshold: 500
#  Algorithm used: fill2                 
#  Particle count: 20
#  Location (x,y), max luminance, and mass:
# 
 54	287	764	  6	
 61	226	515	  2	
154	359	536	  1	
196	220	593	  4	
213	215	764	  5	
254	223	635	  1	
301	317	749	  3	
304	473	557	  2	
390	324	581	  1	
444	351	737	  6	
448	122	764	  9	
479	172	764	  3	
488	209	765	  4	
526	 43	698	  5	
528	446	764	  3	
527	405	521	  1	
552	464	765	  3	
590	290	764	  5	
621	 84	764	  3	
624	 43	545	  3	
