# 
#  Image file: frame00103.jpg
#  Applied threshold: 500
#  Algorithm used: fill2                 
#  Particle count: 24
#  Location (x,y), max luminance, and mass:
# 
 29	369	765	  1	
 33	  6	765	  1	
 47	132	765	  1	
120	  4	765	  1	
186	102	765	  1	
200	202	765	  1	
207	132	765	  1	
211	267	765	  1	
254	223	765	  1	
279	478	765	  1	
335	118	765	  1	
361	454	765	  1	
388	  0	765	  1	
390	324	765	  1	
397	172	765	  1	
412	309	765	  1	
420	338	765	  1	
429	305	765	  1	
432	430	765	  1	
496	204	765	  1	
499	452	765	  1	
508	407	765	  1	
546	159	765	  1	
604	200	765	  1	
