# 
#  Image file: frame00118.jpg
#  Applied threshold: 400
#  Algorithm used: fill2                 
#  Processing time: 0.069000 (s)
#  Particle count: 23
#  Location (x,y), max luminance, and mass:
# 
 29	369	449	  1	
 68	476	425	  1	
 75	298	479	  6	
 88	 57	764	  3	
115	292	479	  1	
134	385	764	  5	
138	 15	488	  5	
166	396	764	  4	
189	429	494	  8	
210	267	764	  3	
229	470	401	  1	
237	337	764	  3	
254	223	614	  1	
262	 71	680	  8	
321	180	764	  3	
392	256	764	  3	
420	338	437	  1	
430	448	764	  6	
441	344	674	  6	
507	319	764	  6	
559	446	425	  1	
588	415	437	  1	
593	431	488	  4	
