# 
#  Image file: frame00127.jpg
#  Applied threshold: 400
#  Algorithm used: fill2                 
#  Processing time: 0.067000 (s)
#  Particle count: 23
#  Location (x,y), max luminance, and mass:
# 
 29	369	446	  1	
 36	181	449	  1	
 50	215	401	  1	
 64	477	404	  1	
 68	476	428	  1	
 82	 74	593	  3	
 88	293	761	  6	
115	292	500	  1	
142	379	632	  5	
165	 20	413	  3	
217	286	764	  4	
239	341	764	  5	
254	223	587	  1	
268	 82	764	  4	
390	324	566	  1	
397	273	410	  1	
420	338	407	  1	
513	306	491	  5	
538	 94	560	  8	
559	446	428	  1	
583	445	764	  4	
588	415	461	  1	
617	181	764	  3	
