# 
#  Image file: frame00019.jpg
#  Applied threshold: 400
#  Algorithm used: fill2                 
#  Processing time: 0.068000 (s)
#  Particle count: 21
#  Location (x,y), max luminance, and mass:
# 
 29	369	512	  1	
 50	215	437	  1	
 68	476	434	  1	
 95	 37	764	  9	
115	292	479	  1	
154	359	455	  1	
212	441	470	  4	
217	304	503	  4	
254	223	743	  1	
258	215	527	  4	
261	442	764	  3	
324	104	764	  4	
374	213	647	 10	
390	324	509	  1	
420	338	434	  1	
478	312	764	  6	
498	167	515	  6	
559	446	401	  1	
588	415	485	  1	
623	207	716	 12	
630	415	668	  4	
