# 
#  Image file: frame00039.jpg
#  Applied threshold: 400
#  Algorithm used: fill2                 
#  Processing time: 0.068000 (s)
#  Particle count: 22
#  Location (x,y), max luminance, and mass:
# 
 29	369	482	  1	
 95	 37	764	  3	
102	470	764	  3	
109	275	536	  3	
115	292	494	  1	
154	359	431	  1	
154	387	419	  2	
172	477	719	  4	
199	465	764	  4	
215	310	764	  3	
251	246	764	  6	
254	223	647	  1	
282	418	764	  4	
381	234	557	  8	
386	477	464	  3	
390	324	473	  1	
420	338	443	  1	
473	310	764	  5	
483	178	464	  4	
559	446	434	  1	
588	415	461	  1	
619	460	764	  6	
