# 
#  Image file: frame00062.jpg
#  Applied threshold: 400
#  Algorithm used: fill2                 
#  Processing time: 0.070000 (s)
#  Particle count: 26
#  Location (x,y), max luminance, and mass:
# 
 29	369	458	  1	
 50	215	410	  1	
 63	210	668	 10	
 68	476	443	  1	
110	259	659	  5	
110	113	764	  3	
115	 15	764	  5	
115	292	539	  1	
117	382	764	  5	
130	 95	707	  6	
154	359	437	  1	
157	414	764	  5	
229	470	404	  1	
230	321	416	  3	
236	237	764	  4	
254	223	656	  1	
287	237	764	  4	
365	232	764	  5	
390	324	545	  1	
420	338	446	  1	
458	295	764	  4	
461	  0	764	  4	
466	195	764	  3	
479	311	764	  8	
559	446	407	  1	
588	415	449	  1	
