# 
#  Image file: frame00070.jpg
#  Applied threshold: 400
#  Algorithm used: fill2                 
#  Processing time: 0.069000 (s)
#  Particle count: 22
#  Location (x,y), max luminance, and mass:
# 
 29	369	476	  1	
 50	215	413	  1	
 63	205	764	  5	
 68	476	440	  1	
 89	264	491	  4	
114	113	419	  3	
115	292	527	  1	
119	 92	635	  6	
157	404	662	  9	
154	359	407	  1	
233	253	764	  7	
254	223	656	  1	
294	223	763	 12	
366	239	764	  3	
390	324	536	  1	
420	338	422	  1	
445	279	764	  6	
460	195	764	  4	
498	317	566	  9	
559	446	404	  1	
588	415	446	  1	
622	437	509	  5	
