# 
#  Image file: frame00185.jpg
#  Applied threshold: 400
#  Algorithm used: fill2                 
#  Processing time: 0.067000 (s)
#  Particle count: 19
#  Location (x,y), max luminance, and mass:
# 
 29	369	446	  1	
 50	215	404	  1	
 64	305	518	  4	
 91	341	764	  3	
115	292	503	  1	
154	359	458	  1	
170	366	629	  9	
239	320	764	  4	
254	223	602	  1	
360	416	764	  5	
382	267	764	  8	
390	324	575	  1	
420	338	413	  1	
451	434	764	  7	
469	 85	764	  4	
559	446	401	  1	
588	415	515	  1	
607	138	521	  4	
610	424	764	  4	
