# 
#  Image file: frame00169.jpg
#  Applied threshold: 400
#  Algorithm used: fill2                 
#  Processing time: 0.068000 (s)
#  Particle count: 22
#  Location (x,y), max luminance, and mass:
# 
 29	369	461	  1	
 36	181	407	  1	
 50	215	413	  1	
 52	471	581	  5	
 61	300	497	  8	
 68	476	419	  1	
106	362	764	  8	
115	292	461	  1	
154	 50	764	  4	
154	359	422	  1	
172	373	707	  7	
239	376	764	  6	
254	223	650	  1	
362	294	764	  4	
390	324	521	  1	
420	338	419	  1	
426	237	401	  1	
445	381	728	 11	
466	 96	764	  5	
559	446	404	  1	
588	415	443	  1	
606	451	551	  8	
