# 
#  Image file: frame00020.jpg
#  Applied threshold: 400
#  Algorithm used: fill2                 
#  Processing time: 0.068000 (s)
#  Particle count: 20
#  Location (x,y), max luminance, and mass:
# 
 29	369	512	  1	
 50	215	443	  1	
 92	 38	764	  3	
115	292	461	  1	
154	359	446	  1	
205	442	464	  2	
224	304	581	  5	
250	215	671	  6	
254	223	728	  1	
260	441	764	  3	
321	105	737	  8	
378	215	764	 10	
390	324	503	  1	
420	338	446	  1	
475	308	764	  6	
498	163	404	  1	
559	446	416	  1	
588	415	464	  1	
621	208	497	  8	
632	416	629	  4	
