# 
#  Image file: frame00072.jpg
#  Applied threshold: 400
#  Algorithm used: fill2                 
#  Processing time: 0.068000 (s)
#  Particle count: 21
#  Location (x,y), max luminance, and mass:
# 
 29	369	488	  1	
 59	201	647	  7	
 68	476	404	  1	
 93	273	506	  5	
115	292	509	  1	
118	 89	545	  3	
158	406	659	 12	
228	240	764	  8	
234	321	497	  5	
254	223	620	  1	
287	119	404	  1	
290	122	404	  1	
294	217	764	  3	
367	235	764	  3	
390	324	518	  1	
420	338	440	  1	
450	276	764	  6	
458	199	764	  4	
504	314	764	  5	
559	446	452	  1	
588	415	455	  1	
