# 
#  Image file: frame00182.jpg
#  Applied threshold: 400
#  Algorithm used: fill2                 
#  Processing time: 0.067000 (s)
#  Particle count: 20
#  Location (x,y), max luminance, and mass:
# 
 29	369	467	  1	
 50	215	419	  1	
 69	314	647	  4	
 95	355	764	  5	
115	292	443	  1	
141	 66	764	  6	
154	359	434	  1	
229	470	404	  1	
250	309	764	  4	
254	223	590	  1	
364	416	650	  4	
379	268	764	  7	
390	324	503	  1	
420	338	416	  1	
456	426	764	  5	
470	 81	764	  4	
559	446	440	  1	
588	415	473	  1	
604	139	764	  5	
608	430	764	  3	
