# 
#  Image file: frame00097.jpg
#  Applied threshold: 400
#  Algorithm used: fill2                 
#  Processing time: 0.069000 (s)
#  Particle count: 24
#  Location (x,y), max luminance, and mass:
# 
 29	369	449	  1	
 68	476	455	  1	
 79	478	437	  5	
 94	 57	764	  4	
 95	281	734	  8	
115	292	521	  1	
122	 12	539	  8	
132	388	641	  5	
154	359	443	  1	
170	416	494	  6	
223	332	764	  4	
239	272	764	  5	
254	223	704	  1	
298	199	764	  4	
309	 47	764	  4	
393	242	764	  6	
420	338	428	  1	
431	310	758	  5	
429	305	485	  1	
466	194	560	  4	
479	  1	683	  4	
496	338	446	  6	
515	 75	764	  6	
588	415	479	  1	
