# 
#  Image file: frame00017.jpg
#  Applied threshold: 500
#  Algorithm used: fill2                 
#  Particle count: 20
#  Location (x,y), max luminance, and mass:
# 
 29	369	518	  1	
 32	305	765	  3	
 66	 94	764	  3	
115	292	515	  1	
129	445	764	  6	
203	294	764	  3	
239	325	764	  4	
254	223	659	  1	
258	145	765	  5	
376	314	765	  4	
385	433	765	  4	
390	324	584	  1	
409	289	764	  5	
417	176	765	  4	
451	125	764	  2	
527	231	665	  4	
559	446	521	  1	
578	127	533	  3	
605	 29	764	  3	
617	203	764	  3	
