# 
#  Image file: frame00063.jpg
#  Applied threshold: 500
#  Algorithm used: fill2                 
#  Particle count: 20
#  Location (x,y), max luminance, and mass:
# 
 29	369	518	  1	
 33	283	765	  3	
 55	 78	764	  4	
115	292	530	  1	
131	466	765	  3	
143	422	764	  3	
176	348	765	  2	
254	223	611	  1	
263	302	764	  4	
271	378	662	  6	
377	468	638	  5	
390	349	764	  4	
390	324	554	  1	
405	312	572	  3	
415	165	764	  5	
432	110	764	  2	
449	427	765	  4	
513	281	764	  4	
522	 11	764	  4	
531	456	749	  5	
