# 
#  Image file: frame00021.jpg
#  Applied threshold: 500
#  Algorithm used: fill2                 
#  Particle count: 23
#  Location (x,y), max luminance, and mass:
# 
 29	369	500	  1	
 33	303	764	  3	
 50	 88	765	  5	
115	292	536	  1	
135	444	764	  4	
174	401	539	  3	
193	294	764	  4	
195	356	512	  1	
200	367	527	  2	
238	311	764	  4	
254	223	641	  1	
267	128	765	  6	
391	440	683	  5	
392	317	764	  4	
408	287	764	  3	
419	179	765	  3	
454	107	764	  6	
539	240	764	  5	
559	446	515	  1	
583	132	500	  1	
587	 44	527	  2	
588	415	527	  1	
620	215	764	  3	
