# 
#  Image file: frame00023.jpg
#  Applied threshold: 500
#  Algorithm used: fill2                 
#  Particle count: 23
#  Location (x,y), max luminance, and mass:
# 
 35	298	765	  3	
 50	 94	764	  3	
115	292	518	  1	
137	434	662	  7	
168	400	764	  3	
194	351	539	  3	
196	286	764	  3	
233	308	734	  7	
254	223	608	  1	
265	121	765	  2	
390	324	527	  1	
394	442	765	  4	
397	321	765	  3	
403	294	764	  3	
416	176	765	  4	
451	104	764	  3	
472	418	560	  5	
548	246	653	  5	
555	247	512	  1	
588	133	542	  3	
595	 39	608	  4	
601	 45	500	  1	
616	210	765	  3	
