# 
#  Image file: frame00040.jpg
#  Applied threshold: 500
#  Algorithm used: fill2                 
#  Particle count: 21
#  Location (x,y), max luminance, and mass:
# 
 29	295	737	  7	
 29	369	527	  1	
 63	 82	668	  7	
100	387	764	  3	
126	437	692	  5	
174	293	764	  5	
177	397	764	  7	
254	304	764	  3	
254	223	647	  1	
264	107	765	  4	
328	196	536	  3	
385	340	765	  5	
385	318	626	  3	
385	323	518	  1	
385	325	551	  1	
390	324	656	  2	
402	428	572	  4	
411	170	509	  3	
437	 94	764	  3	
536	254	764	  3	
588	415	512	  1	
