# 
#  Image file: frame00038.jpg
#  Applied threshold: 500
#  Algorithm used: fill2                 
#  Particle count: 23
#  Location (x,y), max luminance, and mass:
# 
 42	298	765	  3	
 57	 79	764	  8	
 97	389	764	  3	
115	292	506	  1	
127	438	506	  1	
154	359	509	  1	
174	298	764	  3	
176	405	764	  4	
252	307	764	  2	
254	223	641	  1	
265	111	764	  2	
330	201	764	  3	
379	322	765	  3	
391	343	764	  6	
402	426	575	  3	
410	174	626	  5	
416	175	500	  1	
420	175	530	  2	
435	 97	765	  3	
439	135	527	  3	
482	431	512	  2	
540	261	533	  3	
588	415	515	  1	
