# 
#  Image file: frame00024.jpg
#  Applied threshold: 500
#  Algorithm used: fill2                 
#  Particle count: 22
#  Location (x,y), max luminance, and mass:
# 
 29	369	536	  1	
 59	325	536	  4	
 70	 99	764	  6	
 95	426	764	  4	
115	292	500	  1	
127	227	689	  4	
154	359	515	  1	
165	  3	536	  3	
170	 16	596	  4	
173	271	521	  3	
226	 26	764	  6	
254	223	656	  1	
288	 71	764	  3	
305	106	515	  2	
311	382	764	  3	
390	324	608	  1	
403	252	765	  4	
458	385	765	  2	
498	201	764	  3	
500	117	764	  4	
538	161	765	  5	
546	252	719	  6	
