# 
#  Image file: frame00072.jpg
#  Applied threshold: 500
#  Algorithm used: fill2                 
#  Particle count: 21
#  Location (x,y), max luminance, and mass:
# 
 29	369	521	  1	
 69	439	533	  4	
 88	467	765	  5	
134	228	764	  3	
254	223	632	  1	
284	235	602	  7	
288	395	765	  3	
288	453	764	  3	
306	122	765	  5	
316	118	710	  4	
318	 26	764	  4	
336	306	765	  4	
342	202	764	  5	
352	 90	578	  2	
390	324	542	  1	
416	412	765	  3	
423	288	737	  9	
512	121	764	  5	
532	206	764	  6	
564	211	764	  4	
628	 21	764	  6	
