# 
#  Image file: frame00078.jpg
#  Applied threshold: 500
#  Algorithm used: fill2                 
#  Particle count: 20
#  Location (x,y), max luminance, and mass:
# 
 29	369	518	  1	
 83	466	765	  4	
133	233	764	  5	
254	223	665	  1	
283	449	765	  3	
289	231	764	  5	
289	400	765	  5	
297	131	704	  9	
305	 24	764	  2	
333	204	623	  4	
340	293	764	  5	
346	 85	763	  6	
390	324	533	  1	
413	395	764	  3	
436	285	764	  3	
521	128	581	  4	
541	204	680	  7	
574	213	656	  8	
583	 92	551	  3	
630	 34	764	  4	
