# 
#  Image file: frame00074.jpg
#  Applied threshold: 500
#  Algorithm used: fill2                 
#  Particle count: 23
#  Location (x,y), max luminance, and mass:
# 
 29	352	533	  1	
 29	369	503	  1	
 92	467	764	  3	
115	292	515	  1	
132	228	764	  3	
254	223	626	  1	
283	393	765	  4	
291	450	765	  3	
293	235	521	  2	
304	112	632	  7	
307	122	590	  7	
298	122	503	  1	
309	 28	764	  3	
315	114	719	  7	
336	304	765	  5	
341	202	599	  3	
344	 94	641	  5	
349	207	500	  1	
416	409	765	  4	
513	121	764	  7	
538	205	764	  8	
563	216	765	  5	
626	 23	764	  3	
