# 
#  Image file: frame00045.jpg
#  Applied threshold: 500
#  Algorithm used: fill2                 
#  Particle count: 20
#  Location (x,y), max luminance, and mass:
# 
 55	442	764	  5	
115	292	512	  1	
119	423	764	  5	
129	227	765	  4	
154	359	557	  1	
160	  0	764	  3	
184	284	647	  5	
184	293	515	  1	
254	223	602	  1	
290	134	764	  5	
301	401	764	  3	
306	 77	764	  7	
311	216	554	  2	
346	 17	765	  5	
390	324	536	  1	
428	258	765	  3	
444	400	764	  3	
502	112	764	  6	
524	201	764	  4	
561	176	765	  5	
