# 
#  Image file: frame00068.jpg
#  Applied threshold: 500
#  Algorithm used: fill2                 
#  Particle count: 23
#  Location (x,y), max luminance, and mass:
# 
 29	369	536	  1	
 66	456	765	  3	
 86	475	764	  7	
133	228	764	  4	
254	223	629	  1	
292	396	764	  5	
295	134	551	  5	
298	456	765	  5	
296	137	500	  1	
298	137	512	  1	
298	139	533	  1	
300	139	545	  1	
314	111	599	  3	
318	 20	764	  3	
344	217	765	  5	
350	 87	701	  5	
390	324	530	  1	
413	411	764	  5	
421	272	764	  7	
508	119	764	  3	
530	211	764	  6	
559	211	677	  4	
639	 15	584	  2	
