# 
#  Image file: frame00179.jpg
#  Applied threshold: 500
#  Algorithm used: fill2                 
#  Particle count: 25
#  Location (x,y), max luminance, and mass:
# 
 36	 44	551	  3	
 92	341	764	  3	
111	  0	764	  4	
115	292	503	  1	
128	176	671	  8	
134	 15	689	  4	
134	176	530	  1	
178	 48	764	  4	
237	 12	764	  4	
254	223	602	  1	
299	448	765	  6	
324	366	764	  3	
338	206	701	  3	
340	396	563	  3	
339	434	764	  4	
378	388	764	  6	
390	324	635	  1	
411	198	686	  8	
448	 88	521	  1	
502	271	620	  6	
567	295	521	  1	
570	291	764	  6	
605	268	764	  3	
614	355	764	  4	
631	411	611	  3	
