# 
#  Image file: frame00109.jpg
#  Applied threshold: 500
#  Algorithm used: fill2                 
#  Particle count: 28
#  Location (x,y), max luminance, and mass:
# 
 39	455	629	  4	
 69	463	764	  4	
 90	330	764	  4	
 95	209	671	  5	
111	294	506	  1	
112	295	503	  1	
115	292	638	  1	
157	129	764	  5	
186	207	764	  5	
219	 52	722	  3	
242	461	653	  2	
254	223	641	  1	
284	262	764	  4	
340	232	665	  5	
341	365	764	  5	
339	371	548	  1	
356	401	728	  5	
375	214	764	  7	
390	324	557	  1	
420	338	512	  1	
445	351	764	  4	
463	 56	764	  3	
563	421	764	  4	
578	321	765	  5	
587	244	764	  4	
588	415	515	  1	
597	 87	764	  3	
639	427	530	  3	
