# 
#  Image file: frame00117.jpg
#  Applied threshold: 500
#  Algorithm used: fill2                 
#  Particle count: 22
#  Location (x,y), max luminance, and mass:
# 
 31	456	764	  4	
101	328	764	  5	
109	290	512	  2	
115	292	521	  1	
130	350	623	  3	
159	147	764	  5	
175	210	764	  4	
235	 43	527	  2	
254	223	605	  1	
295	255	764	  3	
345	356	764	  4	
350	416	764	  3	
354	389	764	  4	
364	226	764	 13	
390	324	578	  1	
435	368	765	  7	
464	 45	569	  5	
553	329	764	  5	
565	413	764	  3	
593	251	764	  4	
597	 77	764	  3	
624	426	764	  3	
