# 
#  Image file: frame00075.jpg
#  Applied threshold: 500
#  Algorithm used: fill2                 
#  Particle count: 27
#  Location (x,y), max luminance, and mass:
# 
 82	448	765	  3	
 85	330	764	  5	
107	134	764	  3	
127	 11	734	  7	
138	233	500	  1	
164	213	764	  3	
190	 68	764	  4	
199	 58	761	  7	
254	223	605	  1	
313	299	765	  4	
314	229	764	  4	
339	371	524	  1	
342	374	764	  3	
370	176	765	  3	
372	429	764	  3	
390	324	554	  1	
392	415	764	  3	
413	363	764	  5	
449	309	764	  4	
451	 15	764	  4	
506	418	764	  3	
548	 84	764	  7	
559	328	764	  4	
563	432	764	  5	
624	354	764	  6	
638	399	764	  5	
639	 49	560	  2	
