# 
#  Image file: frame00194.jpg
#  Applied threshold: 500
#  Algorithm used: fill2                 
#  Particle count: 25
#  Location (x,y), max luminance, and mass:
# 
  4	421	629	  4	
 79	355	689	  3	
 91	 29	611	  5	
111	159	650	  5	
114	 13	590	  6	
115	152	524	  1	
164	 51	764	  4	
212	213	764	  3	
235	 57	764	  3	
254	223	647	  1	
298	205	566	  3	
300	444	614	  3	
338	431	764	  4	
337	346	752	  6	
351	200	698	  5	
390	372	764	  9	
390	324	713	  1	
424	 72	662	  5	
442	 83	527	  2	
472	 78	764	  6	
514	108	740	  6	
580	293	764	  5	
622	348	503	  1	
631	266	764	  5	
637	406	764	  4	
