# 
#  Image file: frame00199.jpg
#  Applied threshold: 500
#  Algorithm used: fill2                 
#  Particle count: 24
#  Location (x,y), max luminance, and mass:
# 
 11	415	539	  2	
 71	352	728	  3	
 97	154	764	  5	
106	  7	764	  4	
142	160	749	  8	
164	415	743	  4	
217	208	764	  5	
237	 64	764	  6	
254	223	632	  1	
282	196	578	  3	
334	437	764	  4	
342	360	764	  4	
347	201	764	  5	
386	373	764	  5	
390	324	632	  1	
424	 77	764	  5	
447	 82	620	  6	
464	 14	764	  5	
466	 74	764	  5	
506	 92	764	  3	
576	290	764	  7	
622	415	617	  5	
627	356	764	  5	
634	283	764	  5	
