# 
#  Image file: frame00050.jpg
#  Applied threshold: 500
#  Algorithm used: fill2                 
#  Particle count: 25
#  Location (x,y), max luminance, and mass:
# 
 90	 34	596	  5	
121	276	764	  4	
127	183	764	  4	
154	268	713	  7	
178	187	764	  3	
216	 60	599	  4	
254	223	617	  1	
288	186	764	  3	
299	235	765	  4	
306	383	764	  3	
373	146	611	  3	
373	449	764	  6	
390	324	629	  1	
411	403	764	  3	
419	385	764	  9	
460	103	725	  8	
465	 17	765	  3	
466	303	764	  6	
482	393	620	  5	
514	  5	539	  1	
534	405	764	  3	
554	420	765	  7	
566	 84	764	  4	
607	117	764	  4	
624	340	626	  3	
