# 
#  Image file: frame00123.jpg
#  Applied threshold: 500
#  Algorithm used: fill2                 
#  Particle count: 25
#  Location (x,y), max luminance, and mass:
# 
  5	 51	758	  5	
 21	466	764	  4	
 92	187	764	  6	
103	328	764	  4	
115	292	521	  1	
143	161	764	  3	
173	208	632	  4	
232	475	608	  3	
254	223	599	  1	
290	263	761	  7	
348	237	764	  4	
348	354	764	  2	
355	409	765	  6	
357	396	764	  5	
366	216	764	  3	
390	324	626	  1	
398	315	764	  3	
450	371	764	  3	
476	 48	677	  4	
554	415	764	  6	
552	420	515	  1	
588	415	503	  1	
595	238	629	  6	
605	 91	764	  4	
618	423	542	  5	
