# 
#  Image file: frame00198.jpg
#  Applied threshold: 500
#  Algorithm used: fill2                 
#  Particle count: 25
#  Location (x,y), max luminance, and mass:
# 
  9	420	557	  3	
 76	350	563	  2	
 82	 36	542	  4	
 97	156	764	  4	
106	  7	764	  5	
164	413	764	  6	
169	 65	701	  4	
215	212	764	  5	
240	 63	764	  5	
254	223	635	  1	
285	204	671	  4	
329	440	764	  3	
339	359	764	  5	
354	202	764	  5	
389	375	764	  3	
390	324	626	  1	
422	 74	764	  3	
461	 13	764	  4	
467	 73	764	  5	
485	394	527	  2	
506	 95	764	  3	
576	293	764	  3	
626	359	764	  4	
626	422	719	  3	
635	282	764	  5	
